year,FOD1,wfh,perwt
2013.0,3501,0.09314586994727592,6
2013.0,3600,0.016561900832463654,1847
2013.0,3601,0.010785226567349473,228
2013.0,3602,0.0,7
2013.0,3603,0.028536306962858898,102
2013.0,3604,0.024536532170119956,131
2013.0,3605,0.0,25
2013.0,3606,0.020766773162939296,89
2013.0,3607,0.3303249097472924,6
2013.0,3608,0.026828015297676807,160
2013.0,3609,0.0,70
2013.0,3611,0.019402153731897513,101
2013.0,3699,0.015259895088221268,99
2013.0,3700,0.0263802796597953,651
2013.0,3701,0.010575139146567719,53
2013.0,3702,0.0,53
2013.0,3801,0.0,1
2013.0,4000,0.031564070351758795,145
2013.0,4001,0.01913536498936924,303
2013.0,4002,0.032769953051643194,185
2013.0,4005,0.0,5
2013.0,4006,0.018797987821021975,37
2013.0,4007,0.012035231627781886,138
2013.0,4101,0.023442235422475453,1165
2013.0,4801,0.03157414322462866,481
2013.0,4901,0.030113960113960114,337
2013.0,5000,0.07704160246533127,9
2013.0,5001,0.052941176470588235,14
2013.0,5002,0.018635926993275695,42
2013.0,5003,0.021253425138762033,491
2013.0,5004,0.015298923134051245,135
2013.0,5005,0.02541371158392435,18
2013.0,5006,0.03443983402489627,23
2013.0,5007,0.03662836520512714,218
2013.0,5008,0.0,27
2013.0,5098,0.020345796836187736,431
2013.0,5102,0.0,22
2013.0,5200,0.0233459158782383,3236
2013.0,5201,0.04830569574621485,15
2013.0,5202,0.0,17
2013.0,5203,0.0,37
2013.0,5205,0.0,24
2013.0,5206,0.0,5
2013.0,5299,0.0,69
2013.0,5301,0.01968601779831746,1689
2013.0,5401,0.00824014125956445,56
2013.0,5402,0.030615586116568436,62
2013.0,5403,0.017673937408397275,127
2013.0,5404,0.04697986577181208,393
2013.0,5500,0.01851386971256433,131
2013.0,5501,0.029792659644063496,1293
2013.0,5502,0.03157103482836382,410
2013.0,5503,0.007799080822617334,197
2013.0,5504,0.01950012373174957,192
2013.0,5505,0.04506470633279731,257
2013.0,5506,0.0322882066059404,1522
2013.0,5507,0.03166338969720802,1111
2013.0,5599,0.028449197860962568,45
2013.0,5601,0.0023347211953772522,222
2013.0,5701,0.07451923076923077,23
2013.0,5901,0.023297390915693616,164
2013.0,6000,0.030686403330271284,719
2013.0,6001,0.01566565578624365,480
2013.0,6002,0.04663515573278317,562
2013.0,6003,0.043467449147063214,189
2013.0,6004,0.04861014313068102,1173
2013.0,6005,0.037177862272919304,429
2013.0,6006,0.04512997619825454,214
2013.0,6007,0.014419460001671821,220
2013.0,6099,0.010964148973198747,61
2013.0,6100,0.02459856508370345,282
2013.0,6102,0.014875727617111707,192
2013.0,6103,0.03173782208012037,199
2013.0,6104,0.02874721544499841,97
2013.0,6105,0.0,179
2013.0,6106,0.020831037143172047,75
2013.0,6107,0.005341177661012294,2468
2013.0,6108,0.00802407221664995,70
2013.0,6109,0.004759940342081046,269
2013.0,6110,0.00541433422042764,203
2013.0,6199,0.005664455541477231,123
2013.0,6200,0.03372748733076437,2089
2013.0,6201,0.02594059992886219,1754
2013.0,6202,0.03364293085655315,46
2013.0,6203,0.02435223390567461,3363
2013.0,6204,0.0055917132642772024,183
2013.0,6205,0.02672028017381153,160
2013.0,6206,0.03390539172062479,2190
2013.0,6207,0.02993683054106015,1749
2013.0,6209,0.011483453387618749,236
2013.0,6210,0.029859428017450316,259
2013.0,6211,0.0253170828378914,510
2013.0,6212,0.05429968806562175,233
2013.0,6299,0.040319843095839775,241
2013.0,6402,0.02670383583006148,1333
2013.0,6403,0.01791277258566978,18
2014.0,1100,0.03876665169884748,112
2014.0,1101,0.015339265243736012,207
2014.0,1102,0.013805309734513275,33
2014.0,1103,0.028361294044128252,220
2014.0,1104,0.020493956910141883,57
2014.0,1105,0.008051375443304898,109
2014.0,1106,0.031767955801104975,28
2014.0,1199,0.07392651615759185,23
2014.0,1301,0.025954791560443828,396
2014.0,1302,0.0,62
2014.0,1303,0.04864444156181087,229
2014.0,1401,0.034831012474615605,447
2014.0,1501,0.04870838639257777,420
2014.0,1901,0.03972141665790146,2214
2014.0,1902,0.04993035098536229,765
2014.0,1903,0.05288070408993418,726
2014.0,1904,0.034667058218926655,611
2014.0,2001,0.04284589957500393,288
2014.0,2100,0.04257560975609756,431
2014.0,2101,0.05654841291010936,62
2014.0,2102,0.06589874724346644,1131
2014.0,2105,0.048935338933385426,183
2014.0,2106,0.03874306839186691,120
2014.0,2107,0.024699352451433856,101
2014.0,2201,0.04476652863058689,104
2014.0,2300,0.013732129420617006,1074
2014.0,2301,0.0,3
2014.0,2303,0.0,4
2014.0,2304,0.017335029125940708,1509
2014.0,2305,0.01936309809569531,135
2014.0,2306,0.01864066532836249,265
2014.0,2307,0.028017407874745708,343
2014.0,2308,0.014308426073131956,75
2014.0,2309,0.0053122289679098005,194
2014.0,2310,0.04060502888398962,358
2014.0,2311,0.00379020692481049,211
2014.0,2312,0.02470769909552173,146
2014.0,2313,0.042431108837073316,254
2014.0,2314,0.043164144598570826,356
2014.0,2399,0.004264998578333807,109
2014.0,2400,0.014796607686422606,430
2014.0,2401,0.048511188112997004,148
2014.0,2402,0.03339167900902114,73
2014.0,2403,0.0,21
2014.0,2404,0.011420778999403393,108
2014.0,2405,0.01370262390670554,308
2014.0,2406,0.015301255389781356,499
2014.0,2407,0.02152139187497302,402
2014.0,2408,0.018270644449889732,611
2014.0,2409,0.014690982776089158,36
2014.0,2410,0.0,58
2014.0,2411,0.03812316715542522,10
2014.0,2412,0.01676159479251424,175
2014.0,2413,0.03346303501945525,44
2014.0,2414,0.014372206730585584,1016
2014.0,2415,0.0,2
2014.0,2416,0.0,7
2014.0,2417,0.0,11
2014.0,2418,0.0,11
2014.0,2419,0.0,35
2014.0,2499,0.030834429343855035,113
2014.0,2500,0.013042943275501415,77
2014.0,2501,0.0,24
2014.0,2502,0.07012361886008095,77
2014.0,2503,0.021093338020741783,50
2014.0,2504,0.0,58
2014.0,2599,0.016161736641221374,160
2014.0,2601,0.0550212079574646,168
2014.0,2602,0.040670634303566634,670
2014.0,2603,0.04587663735317631,157
2014.0,2901,0.025290509276703493,615
2014.0,3201,0.0,5
2014.0,3202,0.028462998102466792,127
2014.0,3301,0.03650289500478702,1769
2014.0,3302,0.05153049988989209,243
2014.0,3401,0.04402800933644548,606
2014.0,3402,0.01656346749226006,62
2014.0,3501,0.0,10
2014.0,3600,0.022647777325387718,1922
2014.0,3601,0.004609650843468027,254
2014.0,3602,0.0,13
2014.0,3603,0.0,139
2014.0,3604,0.01672659058933875,136
2014.0,3605,0.0,29
2014.0,3606,0.0,95
2014.0,3607,0.0,2
2014.0,3608,0.03423475258918297,141
2014.0,3609,0.0,64
2014.0,3611,0.018567397833803585,100
2014.0,3699,0.0,119
2014.0,3700,0.025792682926829267,631
2014.0,3701,0.035538261997405965,51
2014.0,3702,0.05556290514618336,72
2014.0,3801,0.0,4
2014.0,4000,0.05646051009150496,149
2014.0,4001,0.02377051920698071,277
2014.0,4002,0.03089383858837142,158
2014.0,4005,0.07575757575757576,9
2014.0,4006,0.037864077669902914,40
2014.0,4007,0.019230769230769232,159
2014.0,4101,0.02396635187683517,1284
2014.0,4801,0.06482695221395618,528
2014.0,4901,0.024113784365548622,365
2014.0,5000,0.0,12
2014.0,5001,0.047936893203883495,21
2014.0,5002,0.03588022715539494,30
2014.0,5003,0.019044177432469056,472
2014.0,5004,0.031853091768412764,180
2014.0,5005,0.04171066525871172,25
2014.0,5006,0.0,19
2014.0,5007,0.02321360739458912,231
2014.0,5008,0.0,31
2014.0,5098,0.013500280921422265,420
2014.0,5102,0.04161849710982659,23
2014.0,5200,0.028132205584177273,3261
2014.0,5201,0.0,14
2014.0,5202,0.0,18
2014.0,5203,0.06680919294494922,36
2014.0,5205,0.06183844011142061,22
2014.0,5206,0.14471968709256844,8
2014.0,5299,0.05996271748135874,94
2014.0,5301,0.02089850960884519,1794
2014.0,5401,0.0,40
2014.0,5402,0.0029359203472044933,85
2014.0,5403,0.012401024685607824,144
2014.0,5404,0.017588924202185555,387
2014.0,5500,0.004716576622931138,106
2014.0,5501,0.03779718674740463,1354
2014.0,5502,0.03312391681109186,421
2014.0,5503,0.046337874042488965,230
2014.0,5504,0.034103477940272825,162
2014.0,5505,0.019266876570669285,306
2014.0,5506,0.03230743463721997,1506
2014.0,5507,0.02171642657029657,1094
2014.0,5599,0.0,43
2014.0,5601,0.004396437369717642,227
2014.0,5701,0.07181964573268922,30
2014.0,5901,0.03379787117304949,163
2014.0,6000,0.06931162858602817,684
2014.0,6001,0.023310147082249242,536
2014.0,6002,0.03620608296512376,587
2014.0,6003,0.02120901138640473,180
2014.0,6004,0.05183941562840565,1202
2014.0,6005,0.0797968357342583,480
2014.0,6006,0.055371683740478066,191
2014.0,6007,0.040768194070080865,216
2014.0,6099,0.1020996294771511,74
2014.0,6100,0.01124957188397397,318
2014.0,6102,0.013119533527696793,206
2014.0,6103,0.021753013490859743,230
2014.0,6104,0.005771160923385748,99
2014.0,6105,0.006614017769002962,193
2014.0,6106,0.0027059205541725296,76
2014.0,6107,0.010078835489190563,2544
2014.0,6108,0.022166573919495454,79
2014.0,6109,0.009585498994436755,305
2014.0,6110,0.022778599797523558,225
2014.0,6199,0.02193148302200711,110
2014.0,6200,0.03625512709519011,2122
2014.0,6201,0.018078121159527883,1746
2014.0,6202,0.012647110486562444,59
2014.0,6203,0.030709974812252024,3520
2014.0,6204,0.015249901613537977,198
2014.0,6205,0.038902451969005415,185
2014.0,6206,0.03300431588830765,2174
2014.0,6207,0.027233836858006042,1805
2014.0,6209,0.012111103053158314,258
2014.0,6210,0.03311771443972778,269
2014.0,6211,0.024547174912138415,486
2014.0,6212,0.04685608200823311,232
2014.0,6299,0.07294093463067014,258
2014.0,6402,0.03030405496794438,1300
2014.0,6403,0.0,12
2015.0,1100,0.07982708933717579,121
2015.0,1101,0.046599612438866844,244
2015.0,1102,0.06650041562759768,40
2015.0,1103,0.05435689593515318,275
2015.0,1104,0.03207988102825579,45
2015.0,1105,0.022222222222222223,114
2015.0,1106,0.0,14
2015.0,1199,0.11091445427728613,40
2015.0,1301,0.026863243518047787,463
2015.0,1302,0.01682905225863596,52
2015.0,1303,0.05230231381388288,223
2015.0,1401,0.02774743740547807,433
2015.0,1501,0.031133828996282528,401
2015.0,1901,0.053330867394118735,2256
2015.0,1902,0.05362540184340656,797
2015.0,1903,0.05742505025784459,746
2015.0,1904,0.05713248443613774,635
2015.0,2001,0.07949403877274679,277
2015.0,2100,0.050552711872884605,491
2015.0,2101,0.0,47
2015.0,2102,0.04740949127566228,1266
2015.0,2105,0.025523068076259564,191
2015.0,2106,0.05834355828220859,149
2015.0,2107,0.04878275413491916,95
2015.0,2201,0.0,108
2015.0,2300,0.011188979055671506,1040
2015.0,2301,0.0,5
2015.0,2304,0.017347700842846474,1455
2015.0,2305,0.006026365348399247,135
2015.0,2306,0.023431826000535148,243
2015.0,2307,0.02426482850630941,365
2015.0,2308,0.047876549723028225,68
2015.0,2309,0.0,161
2015.0,2310,0.019822475927610324,296
2015.0,2311,0.010079028748138815,177
2015.0,2312,0.008515167642362959,153
2015.0,2313,0.010816468946266573,283
2015.0,2314,0.028143245352059622,357
2015.0,2399,0.0008347245409015025,97
2015.0,2400,0.02358032614240345,462
2015.0,2401,0.036358034201201664,180
2015.0,2402,0.0,75
2015.0,2403,0.03272302298402805,27
2015.0,2404,0.019886363636363636,103
2015.0,2405,0.03608873192804326,321
2015.0,2406,0.017337606222094196,515
2015.0,2407,0.046098502455487966,455
2015.0,2408,0.016877023722989493,652
2015.0,2409,0.012703673018503175,31
2015.0,2410,0.02313730891061837,63
2015.0,2411,0.0,3
2015.0,2412,0.022254453156868966,202
2015.0,2413,0.0,38
2015.0,2414,0.02231266035565779,1020
2015.0,2415,0.0,3
2015.0,2416,0.0,12
2015.0,2417,0.0,14
2015.0,2418,0.07720344599072233,34
2015.0,2419,0.022576878162709226,52
2015.0,2499,0.008187807842384699,132
2015.0,2500,0.03713842503878091,97
2015.0,2501,0.0,36
2015.0,2502,0.013113489538135185,82
2015.0,2503,0.02142857142857143,44
2015.0,2504,0.0,55
2015.0,2599,0.04555181901559156,119
2015.0,2601,0.07539813289401427,156
2015.0,2602,0.05441461717280898,661
2015.0,2603,0.014104945437659624,151
2015.0,2901,0.03903416165881652,670
2015.0,3201,0.0,6
2015.0,3202,0.028731549451416843,114
2015.0,3301,0.0423278179225227,1716
2015.0,3302,0.05432868175044032,271
2015.0,3401,0.030964960702363115,607
2015.0,3402,0.024984765386959172,72
2015.0,3501,0.0,6
2015.0,3600,0.02289018256702705,2156
2015.0,3601,0.015200157243005961,288
2015.0,3602,0.05181347150259067,10
2015.0,3603,0.04118652888261096,137
2015.0,3604,0.04904925082308674,153
2015.0,3605,0.03184005923731951,27
2015.0,3606,0.02842668167745567,98
2015.0,3607,0.0,9
2015.0,3608,0.011269303900199416,190
2015.0,3609,0.020514119285804735,69
2015.0,3611,0.038239757207890746,141
2015.0,3699,0.06074666285959026,126
2015.0,3700,0.03366150840573749,693
2015.0,3701,0.011679420056383408,48
2015.0,3702,0.0,66
2015.0,3801,0.0,7
2015.0,4000,0.025053995680345574,140
2015.0,4001,0.026499302649930265,332
2015.0,4002,0.020263736263736263,196
2015.0,4005,0.1970873786407767,11
2015.0,4006,0.002003561887800534,47
2015.0,4007,0.03542183622828784,155
2015.0,4101,0.021832036831243056,1337
2015.0,4801,0.05994801434540848,542
2015.0,4901,0.03956686037280493,315
2015.0,5000,0.0,12
2015.0,5001,0.026113013698630137,20
2015.0,5002,0.047766990291262135,48
2015.0,5003,0.013590723148179452,516
2015.0,5004,0.059075383653244815,185
2015.0,5005,0.0,27
2015.0,5006,0.03430451127819549,27
2015.0,5007,0.03480397174736411,273
2015.0,5008,0.14100082941664363,35
2015.0,5098,0.03996669442131557,417
2015.0,5102,0.0,30
2015.0,5200,0.023541198355740936,3524
2015.0,5201,0.0,13
2015.0,5202,0.14931960279514528,26
2015.0,5203,0.021572910977607863,34
2015.0,5205,0.03085824493731919,20
2015.0,5206,0.0,7
2015.0,5299,0.0,98
2015.0,5301,0.016224094154743025,1865
2015.0,5401,0.012202470623681832,51
2015.0,5402,0.0,81
2015.0,5403,0.005829326923076923,149
2015.0,5404,0.016887137630171686,428
2015.0,5500,0.02735933555899357,112
2015.0,5501,0.0344507098480501,1432
2015.0,5502,0.026108882521489973,406
2015.0,5503,0.03396117545233483,220
2015.0,5504,0.03727647150826339,171
2015.0,5505,0.04344262295081967,276
2015.0,5506,0.03629964011096108,1590
2015.0,5507,0.021873096486856366,1162
2015.0,5599,0.020759613116301014,44
2015.0,5601,0.02549389294204443,226
2015.0,5701,0.0,23
2015.0,5901,0.032263838546561056,174
2015.0,6000,0.04392039975453669,743
2015.0,6001,0.02751752120988565,486
2015.0,6002,0.028308267971504642,611
2015.0,6003,0.05422038717719004,223
2015.0,6004,0.06448647331987083,1135
2015.0,6005,0.0624251497005988,471
2015.0,6006,0.020389327068300052,224
2015.0,6007,0.04814940289658677,240
2015.0,6099,0.06425171866737175,70
2015.0,6100,0.021821305841924397,337
2015.0,6102,0.02006235597126203,209
2015.0,6103,0.027905224953776623,263
2015.0,6104,0.019173822919751258,112
2015.0,6105,0.02134277647509212,192
2015.0,6106,0.01999663922029911,101
2015.0,6107,0.010396577609980714,2859
2015.0,6108,0.01320040616634358,74
2015.0,6109,0.01948432055749129,298
2015.0,6110,0.01696270962047661,308
2015.0,6199,0.016680863145939806,134
2015.0,6200,0.03766351604273599,2224
2015.0,6201,0.01692197988639996,1788
2015.0,6202,0.06289308176100629,46
2015.0,6203,0.034611791695831416,3406
2015.0,6204,0.028995784580230863,211
2015.0,6205,0.02990888683480787,148
2015.0,6206,0.04303067893017064,2206
2015.0,6207,0.022381189538340805,1768
2015.0,6209,0.041206063414311246,258
2015.0,6210,0.06601482028103188,266
2015.0,6211,0.021071578196037055,561
2015.0,6212,0.033820679936586225,214
2015.0,6299,0.04013327275480842,243
2015.0,6402,0.029562318678866325,1302
2015.0,6403,0.0,27
2016.0,1100,0.1397159246107621,131
2016.0,1101,0.07157369245951123,220
2016.0,1102,0.016046213093709884,38
2016.0,1103,0.05934914506343078,259
2016.0,1104,0.013780431786862656,63
2016.0,1105,0.02803261977573904,141
2016.0,1106,0.0,22
2016.0,1199,0.08361408882082695,38
2016.0,1301,0.02954669888798686,488
2016.0,1302,0.0,68
2016.0,1303,0.055863928316549044,240
2016.0,1401,0.03218121538186655,420
2016.0,1501,0.04416354206425829,444
2016.0,1901,0.04365482594205885,2446
2016.0,1902,0.04632866220770684,818
2016.0,1903,0.046590855135083806,788
2016.0,1904,0.04143926180160918,645
2016.0,2001,0.02778753806512064,292
2016.0,2100,0.03609210745870182,538
2016.0,2101,0.06177924217462932,67
2016.0,2102,0.059583395090583635,1505
2016.0,2105,0.06523042856483831,177
2016.0,2106,0.13392748138200464,135
2016.0,2107,0.0287329251059821,92
2016.0,2201,0.047619047619047616,122
2016.0,2300,0.03166714100276966,1039
2016.0,2301,0.0,14
2016.0,2304,0.015291604970283382,1463
2016.0,2305,0.01539399481786313,140
2016.0,2306,0.018980061349693253,242
2016.0,2307,0.027061223435845792,372
2016.0,2308,0.012996087199552822,68
2016.0,2309,0.027263267429760665,182
2016.0,2310,0.01893939393939394,355
2016.0,2311,0.015886979921341336,180
2016.0,2312,0.0040254512400986885,150
2016.0,2313,0.02746294681778553,261
2016.0,2314,0.031500164491720585,360
2016.0,2399,0.009641084383352424,115
2016.0,2400,0.03280887361726497,468
2016.0,2401,0.050403704583234385,177
2016.0,2402,0.01379082082965578,87
2016.0,2403,0.0,27
2016.0,2404,0.024186046511627906,138
2016.0,2405,0.02348653084870136,389
2016.0,2406,0.024190107329241473,575
2016.0,2407,0.023852886570594995,528
2016.0,2408,0.030633330513697387,757
2016.0,2409,0.0,32
2016.0,2410,0.08828894564027727,77
2016.0,2411,0.0,10
2016.0,2412,0.04162649577496739,167
2016.0,2413,0.011511511511511512,56
2016.0,2414,0.015966346760954667,1157
2016.0,2415,0.0,3
2016.0,2416,0.05472197705207414,10
2016.0,2417,0.0,19
2016.0,2418,0.016981132075471698,24
2016.0,2419,0.012356020942408378,44
2016.0,2499,0.022168235651381717,148
2016.0,2500,0.043465962662643784,93
2016.0,2501,0.0,32
2016.0,2502,0.01575165806927045,99
2016.0,2503,0.052243659223932364,43
2016.0,2504,0.0,71
2016.0,2599,0.024519507055743565,141
2016.0,2601,0.03580398341218387,147
2016.0,2602,0.039140235760334256,650
2016.0,2603,0.04854845639231572,163
2016.0,2901,0.04205390661248822,652
2016.0,3201,0.0,8
2016.0,3202,0.05373134328358209,126
2016.0,3301,0.044675748376851364,1655
2016.0,3302,0.0365581675708258,276
2016.0,3401,0.024963177408705368,663
2016.0,3402,0.012255713812520701,57
2016.0,3501,0.38922155688622756,6
2016.0,3600,0.02566415878590646,2230
2016.0,3601,0.020617664869229217,323
2016.0,3602,0.15300546448087432,8
2016.0,3603,0.0277204528975403,183
2016.0,3604,0.047334244702665756,170
2016.0,3605,0.0,32
2016.0,3606,0.02164892657405737,112
2016.0,3607,0.0,7
2016.0,3608,0.021920991479473278,219
2016.0,3609,0.013068286397938524,77
2016.0,3611,0.022746278641913364,173
2016.0,3699,0.019907100199071003,143
2016.0,3700,0.03964246101650682,734
2016.0,3701,0.09995544333877915,68
2016.0,3702,0.04108723135271808,84
2016.0,3801,0.0,7
2016.0,4000,0.036202185792349725,158
2016.0,4001,0.04075823821121512,325
2016.0,4002,0.04594656314226993,179
2016.0,4005,0.0,11
2016.0,4006,0.04755967224795155,53
2016.0,4007,0.054878048780487805,157
2016.0,4101,0.027730325006715014,1620
2016.0,4801,0.042679344052133965,544
2016.0,4901,0.027001630600005527,367
2016.0,5000,0.0,6
2016.0,5001,0.02973977695167286,26
2016.0,5002,0.03605015673981191,48
2016.0,5003,0.02327623339186906,550
2016.0,5004,0.04698573400828348,209
2016.0,5005,0.0,22
2016.0,5006,0.0,36
2016.0,5007,0.02812068904531145,264
2016.0,5008,0.06810035842293907,48
2016.0,5098,0.01685091022681915,439
2016.0,5102,0.0,14
2016.0,5200,0.025957675655447418,3572
2016.0,5201,0.0,10
2016.0,5202,0.021627774615822423,12
2016.0,5203,0.09418221734357848,40
2016.0,5205,0.056112224448897796,19
2016.0,5206,0.0,7
2016.0,5299,0.03934751460376942,79
2016.0,5301,0.015457162001002946,2026
2016.0,5401,0.053404804447091524,49
2016.0,5402,0.026729216670303296,91
2016.0,5403,0.012316806984720922,167
2016.0,5404,0.018985592371212383,461
2016.0,5500,0.04802210074648798,128
2016.0,5501,0.04764051515114593,1492
2016.0,5502,0.05222497512631928,458
2016.0,5503,0.020710799649605805,271
2016.0,5504,0.021916978083021916,194
2016.0,5505,0.039246223329699424,305
2016.0,5506,0.03583216752644924,1625
2016.0,5507,0.0299801896350961,1177
2016.0,5599,0.00843644544431946,55
2016.0,5601,0.022928608650338717,208
2016.0,5701,0.027538155275381553,29
2016.0,5901,0.020228970602503154,195
2016.0,6000,0.04204460323863309,745
2016.0,6001,0.04105854864379804,518
2016.0,6002,0.07317600900095203,607
2016.0,6003,0.04527124339894383,181
2016.0,6004,0.0581464275375305,1285
2016.0,6005,0.08281416472542752,496
2016.0,6006,0.025002336666978223,198
2016.0,6007,0.04806396940593629,231
2016.0,6099,0.03261489337438705,82
2016.0,6100,0.032411930348830525,436
2016.0,6102,0.026760856014959485,224
2016.0,6103,0.03167477633024643,276
2016.0,6104,0.014429049211657908,96
2016.0,6105,0.011896684308137694,213
2016.0,6106,0.02168243797034498,110
2016.0,6107,0.006806335428737612,3074
2016.0,6108,0.0,82
2016.0,6109,0.028537746341029405,366
2016.0,6110,0.023524166688521152,335
2016.0,6199,0.024196747322491077,144
2016.0,6200,0.03389147061351032,2319
2016.0,6201,0.015656027064793705,1875
2016.0,6202,0.05466935109183831,56
2016.0,6203,0.036086866167913546,3469
2016.0,6204,0.012824297287546329,272
2016.0,6205,0.0820342448249425,149
2016.0,6206,0.04526493029746826,2268
2016.0,6207,0.04739313241130959,1805
2016.0,6209,0.01169475286028293,285
2016.0,6210,0.032398510689406676,304
2016.0,6211,0.024265427097104355,622
2016.0,6212,0.06068361086765995,251
2016.0,6299,0.058425783464248114,243
2016.0,6402,0.03221363124410216,1207
2016.0,6403,0.0,16
2017.0,1100,0.049704038997214484,139
2017.0,1101,0.05342237061769616,279
2017.0,1102,0.06851803789255126,49
2017.0,1103,0.04012657814895769,303
2017.0,1104,0.033701419761938904,63
2017.0,1105,0.053646677471636955,150
2017.0,1106,0.0,17
2017.0,1199,0.05382192957343258,30
2017.0,1301,0.023875765086751984,548
2017.0,1302,0.0,58
2017.0,1303,0.01699668564629897,260
2017.0,1401,0.031881614270183926,395
2017.0,1501,0.022899568396806583,420
2017.0,1901,0.047636548187816104,2426
2017.0,1902,0.06754932379621516,785
2017.0,1903,0.05466569591069045,902
2017.0,1904,0.05441498903727327,692
2017.0,2001,0.07039666993143977,290
2017.0,2100,0.06689929186153913,576
2017.0,2101,0.13357279155909754,69
2017.0,2102,0.06406737026302838,1576
2017.0,2105,0.05664282179331444,213
2017.0,2106,0.05506207469741831,182
2017.0,2107,0.0794835347074153,83
2017.0,2201,0.0165337482979965,138
2017.0,2300,0.015839859608685402,1075
2017.0,2301,0.0,5
2017.0,2304,0.021352472136810678,1368
2017.0,2305,0.029958677685950414,133
2017.0,2306,0.05630869166137118,268
2017.0,2307,0.023377974255623456,376
2017.0,2308,0.01752021563342318,94
2017.0,2309,0.030099373887069906,179
2017.0,2310,0.011328376558749487,349
2017.0,2311,0.007827662052011903,151
2017.0,2312,0.018315018315018316,165
2017.0,2313,0.007899590985644397,244
2017.0,2314,0.013616221297166645,371
2017.0,2399,0.05302705023615285,99
2017.0,2400,0.020493082284406532,507
2017.0,2401,0.006623670908140143,174
2017.0,2402,0.013953488372093023,99
2017.0,2403,0.04451510333863275,22
2017.0,2404,0.032781599312123814,187
2017.0,2405,0.02927909622886866,451
2017.0,2406,0.012804183146745324,555
2017.0,2407,0.04541145668758182,596
2017.0,2408,0.04065356705305815,776
2017.0,2409,0.03578000408914332,46
2017.0,2410,0.04326923076923077,98
2017.0,2411,0.0,9
2017.0,2412,0.054125662376987134,205
2017.0,2413,0.031146179401993355,47
2017.0,2414,0.022441599768568743,1324
2017.0,2415,0.0,8
2017.0,2416,0.025427444103463395,12
2017.0,2417,0.0,12
2017.0,2418,0.09537677466326902,30
2017.0,2419,0.029687223891146846,52
2017.0,2499,0.05837299633459161,148
2017.0,2500,0.035047178894665895,86
2017.0,2501,0.0,38
2017.0,2502,0.06428322894919972,94
2017.0,2503,0.03962623291226856,56
2017.0,2504,0.08531645569620253,74
2017.0,2599,0.048861055674076115,133
2017.0,2601,0.07353934043105687,175
2017.0,2602,0.04094497296359483,642
2017.0,2603,0.035628382441371016,142
2017.0,2901,0.04173134745821971,684
2017.0,3201,0.1419284940411701,6
2017.0,3202,0.04281863206068585,152
2017.0,3301,0.03822041180027368,1696
2017.0,3302,0.05085129066649436,304
2017.0,3401,0.03470853645887356,650
2017.0,3402,0.08329705412857351,65
2017.0,3501,0.0,7
2017.0,3600,0.035980725939982514,2368
2017.0,3601,0.016913319238900635,337
2017.0,3602,0.0,14
2017.0,3603,0.017730921289085898,171
2017.0,3604,0.02658322328759258,166
2017.0,3605,0.13263358778625955,28
2017.0,3606,0.05723253639642046,113
2017.0,3607,0.0,11
2017.0,3608,0.020852180206260177,208
2017.0,3609,0.05274840057448753,71
2017.0,3611,0.043685652214980636,182
2017.0,3699,0.021393690411596,142
2017.0,3700,0.028068332343671492,821
2017.0,3701,0.06461901949202599,82
2017.0,3702,0.05773230180517428,107
2017.0,3801,0.0,6
2017.0,4000,0.05091558731576597,189
2017.0,4001,0.04272878348308594,323
2017.0,4002,0.029239234232185895,211
2017.0,4005,0.13247470101195952,13
2017.0,4006,0.0387038703870387,54
2017.0,4007,0.03533429009749097,172
2017.0,4101,0.024061538115254542,1582
2017.0,4801,0.07000467216944402,484
2017.0,4901,0.03755038130309972,362
2017.0,5000,0.0,12
2017.0,5001,0.22206943966998968,32
2017.0,5002,0.0,36
2017.0,5003,0.03532649337441297,632
2017.0,5004,0.03565654751212502,195
2017.0,5005,0.03623670212765957,27
2017.0,5006,0.03688708951866847,47
2017.0,5007,0.050797105712100714,312
2017.0,5008,0.023455643288434743,43
2017.0,5098,0.03435262404178249,415
2017.0,5102,0.042358186772355706,33
2017.0,5200,0.02763573699211615,3720
2017.0,5201,0.0,10
2017.0,5202,0.020185029436501262,23
2017.0,5203,0.050156739811912224,46
2017.0,5205,0.032621951219512196,25
2017.0,5206,0.0,5
2017.0,5299,0.0,90
2017.0,5301,0.026669139765001897,2122
2017.0,5401,0.033146169172251404,48
2017.0,5402,0.040678298372868064,96
2017.0,5403,0.02003842986549547,156
2017.0,5404,0.01869600857557223,514
2017.0,5500,0.07167738478027867,120
2017.0,5501,0.03764048717145032,1556
2017.0,5502,0.03397350441593068,438
2017.0,5503,0.0353818779085683,254
2017.0,5504,0.028845752452515132,220
2017.0,5505,0.03859736850329718,300
2017.0,5506,0.052986166055287824,1588
2017.0,5507,0.034577658079280635,1194
2017.0,5599,0.08335868573167021,32
2017.0,5601,0.015455321918086793,223
2017.0,5701,0.0,28
2017.0,5901,0.031991799741044456,152
2017.0,6000,0.0452954280258831,792
2017.0,6001,0.042003001342705945,578
2017.0,6002,0.060013138742545054,691
2017.0,6003,0.047600361024997054,216
2017.0,6004,0.0585015444292795,1263
2017.0,6005,0.0773207700315847,534
2017.0,6006,0.034362235229713226,214
2017.0,6007,0.06426735218508997,237
2017.0,6099,0.01762752277952823,114
2017.0,6100,0.032611480029163135,424
